timestep,plant_id,discharge,bypass,spill,controlled_inflow,controlled_outflow,volume_res
45,49902,0.0,0.0,82.7841385861,19.114491119415547,82.7841385861,208.51300834303998
45,49903,19.114491119415547,0.0,0.0,19.114564024967503,19.114491119415547,0.0
45,49904,0.0,0.0,0.0,0.0,0.0,0.0
45,49905,19.114564024967503,0.0,0.0,0.0,19.114564024967503,397.6271550352223
45,49906,17.16684042154179,0.0,0.0,93.24683020683007,17.16684042154179,184536.04875818407
45,49907,82.78000000001876,0.0,0.0,82.7841385861,82.78000000001876,0.0
45,49908,0.0,0.0,0.0,0.0,0.0,0.0
45,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18429.402338004325
45,49912,0.0,0.0,0.0,0.0,0.0,32500.0
45,49913,0.0,0.0,0.0,0.0,0.0,0.0
45,49914,0.0,0.0,0.0,0.0,0.0,0.0
45,49915,0.0,0.0,0.0,0.0,0.0,3000.0
45,49920,80.20683020682316,0.0,0.0,76.59510574469982,80.20683020682316,1889.0429184204204
45,49921,0.0,0.0,0.0,0.0,0.0,0.0
45,49922,76.59510574469982,0.0,0.0,60.571241384019345,76.59510574469982,295.86740152461283
45,49923,5.0037339515770345,0.0,0.0,5.0037339515770345,5.0037339515770345,0.0
45,49924,55.56750743244241,0.0,0.0,46.68966850000011,55.56750743244241,18667.034998054638
45,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290850.35793711484
45,49927,0.0,0.0,0.0,0.0,0.0,93494.28654000927
45,49928,1.4551915082847684e-11,0.0,0.0,1.4549004990840303e-11,1.4551915082847684e-11,0.0
45,49929,5.003733951577025,0.0,-1.4551915082847809e-11,0.0,5.003733951562489,25987.559786345173
45,49930,1.4549004990840303e-11,0.0,0.0,0.0,1.4549004990840303e-11,24988.68881628786
45,49931,5.003733951562518,0.0,0.0,5.003733951562489,5.003733951562518,0.0
46,49900,0.0,82.76344482779957,0.0,82.78000000001876,82.76344482779957,0.0
46,49901,0.0,0.0,0.0,0.0,0.0,0.0
46,49902,0.0,0.0,82.78827799999996,18.746250187499996,82.78827799999996,192.50550834304
46,49903,18.746250187499996,0.0,0.0,18.74999981249986,18.746250187499996,0.0
46,49904,0.0,0.0,0.0,0.0,0.0,0.0
46,49905,18.74999981249986,0.0,0.0,0.0,18.74999981249986,392.9396550352223
46,49906,0.0,0.0,0.0,75.88181782102266,0.0,184555.01921259591
46,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
46,49908,0.0,0.0,0.0,0.0,0.0,0.0
46,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18426.142338004327
46,49912,0.0,0.0,0.0,0.0,0.0,32500.0
46,49913,0.0,0.0,0.0,0.0,0.0,0.0
46,49914,0.0,0.0,0.0,0.0,0.0,0.0
46,49915,0.0,0.0,0.0,0.0,0.0,3000.0
46,49920,62.84181782102335,0.0,0.0,96.96961551237231,62.84181782102335,1897.5746103288127
46,49921,5.820766091345382e-15,0.0,0.0,0.0,5.820766091345382e-15,0.0
46,49922,96.96961551237231,0.0,0.0,55.9228030216655,96.96961551237231,285.6062228877462
46,49923,2.514497025149997,0.0,0.0,2.5149999748500136,2.514497025149997,0.0
46,49924,53.40830599651531,0.0,0.0,46.68966850000011,53.40830599651531,18665.35403037127
46,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290838.6866871148
46,49927,0.0,0.0,0.0,0.0,0.0,93494.28654000927
46,49928,2.5149999748500136,0.0,0.0,2.515503025149993,2.5149999748500136,0.0
46,49929,0.0,0.0,-2.9100920073668607e-15,0.0,-2.9100920073668607e-15,25987.559786345173
46,49930,0.0,2.515503025149993,0.0,0.0,2.515503025149993,24988.06006628786
46,49931,0.0,0.0,0.0,-2.9100920073668607e-15,0.0,0.0
47,49900,0.0,0.0,82.76344482779957,82.78000000001876,82.76344482779957,0.0
47,49901,0.0,0.0,0.0,0.0,0.0,0.0
47,49902,0.0,0.0,82.78827799999996,0.0,82.78827799999996,171.81050834304
47,49903,0.0,0.0,0.0,0.0,0.0,0.0
47,49904,0.0,0.0,0.0,0.0,0.0,0.0
47,49905,0.0,0.0,0.0,0.0,0.0,392.9396550352223
47,49906,0.0,0.0,0.0,93.24683020683007,0.0,184578.33092014762
47,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
47,49908,0.0,0.0,0.0,0.0,0.0,0.0
47,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18422.88233800433
47,49912,0.0,0.0,0.0,0.0,0.0,32500.0
47,49913,0.0,0.0,0.0,0.0,0.0,0.0
47,49914,0.0,0.0,0.0,0.0,0.0,0.0
47,49915,0.0,0.0,0.0,0.0,0.0,3000.0
47,49920,80.20683020682316,-2.9100920073668607e-15,0.0,76.59510574469982,80.20683020681074,1896.6704027771052
47,49921,0.0,0.0,0.0,-2.9100920073668607e-15,0.0,0.0
47,49922,76.59510574469982,0.0,0.0,55.345874547577125,76.59510574469982,280.2955155300576
47,49923,4.586964697079781,0.0,0.0,4.587467646779764,4.586964697079781,0.0
47,49924,50.758909850497204,0.0,0.0,46.68966850000011,50.758909850497204,18664.33545828587
47,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290827.0154371148
47,49927,0.0,0.0,0.0,0.0,0.0,93494.28654000927
47,49928,4.58746764677975,0.0,0.0,4.588799849970822,4.58746764677975,0.0
47,49929,0.0,0.0,0.0,0.0,0.0,25987.559786345173
47,49930,0.0,4.588799849970822,0.0,0.0,4.588799849970822,24986.91309573095
47,49931,1.4551915082847684e-11,0.0,-1.4549004990840303e-11,0.0,2.9100920073236974e-15,0.0
48,49900,0.0,0.0,78.49770817540715,78.51272338490928,78.49770817540715,0.0
48,49901,0.0,0.0,0.0,0.0,0.0,0.0
48,49902,0.0,0.0,75.78321837278206,39.14897608593738,75.78321837278206,162.65280395599774
48,49903,39.14897608593738,0.0,0.0,39.15272571093743,39.14897608593738,0.0
48,49904,0.0,0.0,0.0,0.0,0.0,0.0
48,49905,39.15272571093743,0.0,0.0,0.0,39.15272571093743,383.1523286463334
48,49906,2.7332869412300678,0.0,0.0,93.24683020684252,2.7332869412300678,184600.9593059572
48,49907,75.77943644367922,0.0,0.0,75.78321837278206,75.77943644367922,0.0
48,49908,0.0,0.0,0.0,0.0,0.0,0.0
48,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18419.62233800433
48,49912,0.0,0.0,0.0,0.0,0.0,32500.0
48,49913,0.0,0.0,0.0,0.0,0.0,0.0
48,49914,0.0,0.0,0.0,0.0,0.0,0.0
48,49915,0.0,0.0,0.0,0.0,0.0,3000.0
48,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1902.1486952253977
48,49921,5.820766091345382e-15,0.0,0.0,0.0,5.820766091345382e-15,0.0
48,49922,102.11999999999571,0.0,0.0,54.66579548309564,102.11999999999571,268.43196439159607
48,49923,2.5149999748790988,0.0,0.0,2.514999974879113,2.5149999748790988,0.0
48,49924,52.150795508216675,0.0,0.0,46.68966850000011,52.150795508216675,18662.969009424338
48,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290815.3441871148
48,49927,0.0,0.0,0.0,0.0,0.0,93494.28654000927
48,49928,2.5149999748790974,0.0,0.0,2.514999974879091,2.5149999748790974,0.0
48,49929,0.0,0.0,0.0,0.0,0.0,25987.559786345173
48,49930,2.5149999748354355,4.3647014972520894e-11,0.0,0.0,2.514999974879091,24986.284345730943
48,49931,5.820766091345382e-15,0.0,0.0,0.0,5.820766091345382e-15,0.0
49,49900,0.0,0.0,131.50125025300215,131.525352184672,131.50125025300215,0.0
49,49901,0.0,0.0,0.0,0.0,0.0,0.0
49,49902,0.0,0.0,82.78827799999996,56.24967035937504,82.78827799999996,156.02030395599775
49,49903,56.24967035937504,0.0,0.0,56.25374981250019,56.24967035937504,0.0
49,49904,0.0,0.0,0.0,0.0,0.0,0.0
49,49905,56.25374981250019,0.0,0.0,0.0,56.25374981250019,369.0898286463334
49,49906,48.74535218467228,0.0,0.0,93.24683020689623,48.74535218467228,184612.08412489676
49,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
49,49908,0.0,0.0,0.0,0.0,0.0,0.0
49,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18416.362338004332
49,49912,0.0,0.0,0.0,0.0,0.0,32500.0
49,49913,0.0,0.0,0.0,0.0,0.0,0.0
49,49914,0.0,0.0,0.0,0.0,0.0,0.0
49,49915,0.0,0.0,0.0,0.0,0.0,3000.0
49,49920,80.20683020682316,0.0,0.0,76.59510574469982,80.20683020682316,1901.2444876736902
49,49921,0.0,0.0,0.0,0.0,0.0,0.0
49,49922,76.59510574469982,0.0,0.0,65.83357852270751,76.59510574469982,265.74273327838057
49,49923,7.4735785227072835,0.0,0.0,7.473578522707286,7.4735785227072835,0.0
49,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18660.050259424337
49,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290803.6729371148
49,49927,0.0,0.0,0.0,0.0,0.0,93494.28654000927
49,49928,2.515503025164558,0.0,0.0,2.515503025164539,2.515503025164558,0.0
49,49929,1.4549004990840303e-11,0.0,4.958075497528206,0.0,4.958075497542748,25986.32026745839
49,49930,2.515503025135442,0.0,2.9098009981680605e-11,0.0,2.515503025164539,24985.65559573094
49,49931,0.0,0.0,4.95807549754274,4.958075497542748,4.95807549754274,0.0
50,49900,0.0,127.60365798337637,0.0,127.6287766727651,127.60365798337637,0.0
50,49901,0.0,0.0,0.0,0.0,0.0,0.0
50,49902,0.0,0.0,82.78827799999996,57.898975898437364,82.78827799999996,149.80013034488664
50,49903,57.898975898437364,0.0,0.0,57.9027255234372,57.898975898437364,0.0
50,49904,0.0,0.0,0.0,0.0,0.0,0.0
50,49905,57.9027255234372,0.0,0.0,0.0,57.9027255234372,354.61500225744453
50,49906,44.84877667276538,0.0,0.0,93.24683020672937,44.84877667276538,184624.18353681255
50,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
50,49908,0.0,0.0,0.0,0.0,0.0,0.0
50,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18413.102338004333
50,49912,0.0,0.0,0.0,0.0,0.0,32500.0
50,49913,0.0,0.0,0.0,0.0,0.0,0.0
50,49914,0.0,0.0,0.0,0.0,0.0,0.0
50,49915,0.0,0.0,0.0,0.0,0.0,3000.0
50,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1906.7227801219826
50,49921,2.9100920073236974e-15,0.0,0.0,0.0,2.9100920073236974e-15,0.0
50,49922,102.11999999999571,0.0,0.0,75.88870657358737,102.11999999999571,259.1850344147442
50,49923,17.528706573587485,0.0,0.0,17.528706573587506,17.528706573587485,0.0
50,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18657.131509424336
50,49925,46.68966850000011,0.0,0.0,15.02849700000003,46.68966850000011,290795.7591871148
50,49927,15.02849700000003,0.0,0.0,0.0,15.02849700000003,93490.52904000926
50,49928,5.0305029999999995,0.0,0.0,5.030503000000019,5.0305029999999995,0.0
50,49929,0.0,0.0,12.498203573587475,0.0,12.498203573587475,25983.195466322028
50,49930,1.4549004990840303e-11,5.030502999985469,0.0,0.0,5.030503000000019,24984.39809573094
50,49931,0.0,0.0,12.498203573587462,12.498203573587475,12.498203573587462,0.0
51,49900,0.0,0.0,142.59194589001999,142.6171720824197,142.59194589001999,0.0
51,49901,0.0,0.0,0.0,0.0,0.0,0.0
51,49902,0.0,0.0,82.7841385861,56.24967029340271,82.7841385861,143.16763034488662
51,49903,56.24967029340271,0.0,0.0,56.25374981250019,56.24967029340271,0.0
51,49904,0.0,0.0,0.0,0.0,0.0,0.0
51,49905,56.25374981250019,0.0,0.0,0.0,56.25374981250019,340.55250225744453
51,49906,59.837172082419265,0.0,0.0,93.24683020692088,59.837172082419265,184632.5351272249
51,49907,82.78000000001876,0.0,0.0,82.7841385861,82.78000000001876,0.0
51,49908,0.0,0.0,0.0,0.0,0.0,0.0
51,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18409.842338004335
51,49912,0.0,0.0,0.0,0.0,0.0,32500.0
51,49913,0.0,0.0,0.0,0.0,0.0,0.0
51,49914,0.0,0.0,0.0,0.0,0.0,0.0
51,49915,0.0,0.0,0.0,0.0,0.0,3000.0
51,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1912.201072570275
51,49921,2.9100920073236974e-15,0.0,0.0,0.0,2.9100920073236974e-15,0.0
51,49922,102.11999999999571,0.0,0.0,73.37420459550174,102.11999999999571,251.99858555110785
51,49923,15.014204595501953,0.0,0.0,15.014702492676847,15.014204595501953,0.0
51,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18654.212759424336
51,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290784.08793711476
51,49927,0.0,0.0,0.0,0.0,0.0,93490.52904000926
51,49928,5.02949700000003,0.0,0.0,5.02999994969999,5.02949700000003,0.0
51,49929,9.985205492676915,0.0,0.0,0.0,9.985205492676915,25980.699415185663
51,49930,2.7499999725000004,0.0,2.2799999771999975,0.0,5.02999994969999,24983.14059573094
51,49931,9.985205492676888,0.0,0.0,9.985205492676915,9.985205492676888,0.0
52,49900,0.0,120.21580280803494,0.0,120.23705521564496,120.21580280803494,0.0
52,49901,0.0,0.0,0.0,0.0,0.0,0.0
52,49902,0.0,0.0,82.7841385861,52.60334260809686,82.7841385861,135.62389561017497
52,49903,52.60334260809686,0.0,0.0,52.60400233031887,52.60334260809686,0.0
52,49904,0.0,0.0,0.0,0.0,0.0,0.0
52,49905,52.60400233031887,0.0,0.0,0.0,52.60400233031887,327.40123699215616
52,49906,37.45705521564501,0.0,0.0,93.24683020684122,37.45705521564501,184646.48187238272
52,49907,82.78000000001876,0.0,0.0,82.7841385861,82.78000000001876,0.0
52,49908,0.0,0.0,0.0,0.0,0.0,0.0
52,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18406.582338004337
52,49912,0.0,0.0,0.0,0.0,0.0,32500.0
52,49913,0.0,0.0,0.0,0.0,0.0,0.0
52,49914,0.0,0.0,0.0,0.0,0.0,0.0
52,49915,0.0,0.0,0.0,0.0,0.0,3000.0
52,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1917.6793650185675
52,49921,2.9100920073236974e-15,0.0,0.0,0.0,2.9100920073236974e-15,0.0
52,49922,102.11999999999571,0.0,0.0,70.88396662201049,102.11999999999571,244.18970297534665
52,49923,12.523966622010388,0.0,0.0,12.52446967231047,12.523966622010388,0.0
52,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18651.294009424335
52,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290772.41668711475
52,49927,0.0,0.0,0.0,0.0,0.0,93490.52904000926
52,49928,10.034734848737523,0.0,0.0,10.035735895801833,10.034734848737523,0.0
52,49929,2.4897348235729453,0.0,0.0,0.0,2.4897348235729453,25980.076981473547
52,49930,2.5144970251645384,7.52123887063734,0.0,0.0,10.035735895801833,24980.63191201882
52,49931,2.4897348235729435,0.0,0.0,2.4897348235729453,2.4897348235729435,0.0
53,49900,0.0,90.92297887748633,0.0,90.93953404968563,90.92297887748633,0.0
53,49901,0.0,0.0,0.0,0.0,0.0,0.0
53,49902,0.0,0.0,82.78827799999996,6.854390739947525,82.78827799999996,116.64249331229782
53,49903,6.854390739947525,0.0,0.0,6.8543907399475295,6.854390739947525,0.0
53,49904,0.0,0.0,0.0,0.0,0.0,0.0
53,49905,6.8543907399475295,0.0,0.0,0.0,6.8543907399475295,325.6876392900333
53,49906,8.159534049685917,0.0,0.0,93.24683020681404,8.159534049685917,184667.7532883841
53,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
53,49908,0.0,0.0,0.0,0.0,0.0,0.0
53,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18403.32233800434
53,49912,0.0,0.0,0.0,0.0,0.0,32500.0
53,49913,0.0,0.0,0.0,0.0,0.0,0.0
53,49914,0.0,0.0,0.0,0.0,0.0,0.0
53,49915,0.0,0.0,0.0,0.0,0.0,3000.0
53,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1923.15765746686
53,49921,5.820766091345382e-15,0.0,0.0,0.0,5.820766091345382e-15,0.0
53,49922,102.11999999999571,0.0,0.0,58.200247335521816,102.11999999999571,233.21011070662038
53,49923,5.003733951562518,0.0,0.0,5.004231848737495,5.003733951562518,0.0
53,49924,53.19651338395951,0.0,0.0,46.68966850000011,53.19651338395951,18649.666035405182
53,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290760.74543711473
53,49927,0.0,0.0,0.0,0.0,0.0,93490.52904000926
53,49928,5.004231848737495,0.0,0.0,5.0057358455018965,5.004231848737495,0.0
53,49929,0.0,0.0,0.0,0.0,0.0,25980.076981473547
53,49930,0.0,5.0057358455018965,0.0,0.0,5.0057358455018965,24979.3807283067
53,49931,0.0,0.0,0.0,0.0,0.0,0.0
54,49900,0.0,0.0,62.07258362085018,62.08086079304979,62.07258362085018,0.0
54,49901,0.0,0.0,0.0,0.0,0.0,0.0
54,49902,0.0,0.0,62.08499937915005,6.407771723063443,62.08499937915005,102.7228659025294
54,49903,6.407771723063443,0.0,0.0,6.407771723063444,6.407771723063443,0.0
54,49904,0.0,0.0,0.0,0.0,0.0,0.0
54,49905,6.407771723063444,0.0,0.0,0.0,6.407771723063444,324.0860166998017
54,49906,0.0,0.0,0.0,86.61690881225569,0.0,184689.40751557058
54,49907,62.08086079304979,0.0,0.0,62.08499937915005,62.08086079304979,0.0
54,49908,0.0,0.0,0.0,0.0,0.0,0.0
54,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18400.06233800434
54,49912,0.0,0.0,0.0,0.0,0.0,32500.0
54,49913,0.0,0.0,0.0,0.0,0.0,0.0
54,49914,0.0,0.0,0.0,0.0,0.0,0.0
54,49915,0.0,0.0,0.0,0.0,0.0,3000.0
54,49920,73.57690881224823,0.0,0.0,102.11999999999571,73.57690881224823,1930.2934302803726
54,49921,0.0,0.0,0.0,0.0,0.0,0.0
54,49922,102.11999999999571,0.0,0.0,54.25171161123267,102.11999999999571,221.24303859915787
54,49923,0.0,0.0,0.0,0.0,0.0,0.0
54,49924,54.25171161123267,0.0,0.0,56.63546865571734,54.25171161123267,18650.261304916185
54,49925,56.63546865571734,0.0,0.0,0.0,56.63546865571734,290746.5872397112
54,49927,0.0,0.0,0.0,0.0,0.0,93490.52904000926
54,49928,0.0,0.0,0.0,0.0,0.0,0.0
54,49929,0.0,0.0,0.0,0.0,0.0,25980.076981473547
54,49930,0.0,0.0,0.0,0.0,0.0,24979.3807283067
54,49931,0.0,0.0,0.0,0.0,0.0,0.0
55,49900,82.76344482779957,0.0,0.0,82.78000000001876,82.76344482779957,0.0
55,49901,0.0,0.0,0.0,0.0,0.0,0.0
55,49902,0.0,0.0,82.78827799999996,19.878432521976038,82.78827799999996,86.99835488552189
55,49903,19.878432521976038,0.0,0.0,19.88218214697582,19.878432521976038,0.0
55,49904,0.0,0.0,0.0,0.0,0.0,0.0
55,49905,19.88218214697582,0.0,0.0,0.0,19.88218214697582,319.1155277168092
55,49906,0.0,0.0,0.0,93.24683020683007,0.0,184712.7192231223
55,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
55,49908,0.0,0.0,0.0,0.0,0.0,0.0
55,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18396.80233800434
55,49912,0.0,0.0,0.0,0.0,0.0,32500.0
55,49913,0.0,0.0,0.0,0.0,0.0,0.0
55,49914,0.0,0.0,0.0,0.0,0.0,0.0
55,49915,0.0,0.0,0.0,0.0,0.0,3000.0
55,49920,80.20683020682316,1.4549004990840303e-11,-1.4551915082847809e-11,76.59510574469982,80.20683020681074,1929.3892227286651
55,49921,0.0,0.0,0.0,-2.9100920073668607e-15,0.0,0.0
55,49922,76.59510574469982,0.0,0.0,54.92284155927907,76.59510574469982,215.82637072822166
55,49923,2.8356236700266804,0.0,0.0,2.835703860135988,2.8356236700266804,0.0
55,49924,52.0872178892525,0.0,0.0,46.68966850000011,52.0872178892525,18648.910750459552
55,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290734.9159897112
55,49927,0.0,0.0,0.0,0.0,0.0,93490.52904000926
55,49928,2.8357038601505575,0.0,0.0,2.8357038601505433,2.8357038601505575,0.0
55,49929,-1.4551915082847809e-11,0.0,0.0,0.0,-1.4551915082847809e-11,25980.07698147355
55,49930,0.0,2.8357038601505433,0.0,0.0,2.8357038601505433,24978.671700634266
55,49931,-1.4549004990840303e-11,0.0,0.0,-1.4551915082847809e-11,-1.4549004990840303e-11,0.0
56,49900,0.0,0.0,106.21944376728968,106.23892489129368,106.21944376728968,0.0
56,49901,0.0,0.0,0.0,0.0,0.0,0.0
56,49902,0.0,0.0,82.78413858610023,37.50000037500004,82.78413858610023,75.6783548855219
56,49903,37.50000037500004,0.0,0.0,37.50374999999998,37.50000037500004,0.0
56,49904,0.0,0.0,0.0,0.0,0.0,0.0
56,49905,37.50374999999998,0.0,0.0,0.0,37.50374999999998,309.7405277168092
56,49906,23.4589248912939,0.0,0.0,93.24683020683005,23.4589248912939,184730.16575796323
56,49907,82.78000000001876,0.0,0.0,82.78413858610023,82.78000000001876,0.0
56,49908,0.0,0.0,0.0,0.0,0.0,0.0
56,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18393.542338004343
56,49912,0.0,0.0,0.0,0.0,0.0,32500.0
56,49913,0.0,0.0,0.0,0.0,0.0,0.0
56,49914,0.0,0.0,0.0,0.0,0.0,0.0
56,49915,0.0,0.0,0.0,0.0,0.0,3000.0
56,49920,80.20683020682316,0.0,0.0,76.59510574469982,80.20683020682316,1928.4850151769576
56,49921,0.0,0.0,0.0,0.0,0.0,0.0
56,49922,76.59510574469982,0.0,0.0,60.37723447819495,76.59510574469982,211.77292909104492
56,49923,7.520735820351875,0.0,0.0,7.520735820351875,7.520735820351875,0.0
56,49924,52.856498657843225,0.0,0.0,46.68966850000011,52.856498657843225,18647.36787580885
56,49925,46.68966850000011,0.0,0.0,7.514999924850025,46.68966850000011,290725.1234897112
56,49927,7.514999924850025,0.0,0.0,0.0,7.514999924850025,93488.65029000926
56,49928,5.0305029999999995,0.0,0.0,5.030502999999999,5.0305029999999995,0.0
56,49929,0.0,0.0,2.4902328203518924,0.0,2.4902328203518924,25979.45454776143
56,49930,0.0,5.030502999999999,0.0,0.0,5.030502999999999,24977.414200634266
56,49931,0.0,0.0,2.4902328203518924,2.4902328203518924,2.4902328203518924,0.0
57,49900,0.0,0.0,164.64413802612884,164.67642487279858,164.64413802612884,0.0
57,49901,3.637350167952454,0.0,0.0,3.637350167952454,3.637350167952454,0.0
57,49902,3.637350167952454,0.0,82.78827799999996,56.24901057118039,86.42562816795257,68.1365173344404
57,49903,56.24901057118039,0.0,0.0,56.25374981250019,56.24901057118039,0.0
57,49904,0.0,0.0,0.0,0.0,0.0,0.0
57,49905,56.25374981250019,0.0,0.0,0.0,56.25374981250019,295.6780277168092
57,49906,78.25907470484576,0.0,0.0,93.24683020683005,78.25907470484576,184733.9125351176
57,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
57,49908,0.0,0.0,0.0,0.0,0.0,0.0
57,49911,13.039999999997196,0.0,0.0,1.999999980000015,13.039999999997196,18390.782338004345
57,49912,1.999999980000015,0.0,0.0,0.0,1.999999980000015,32499.5
57,49913,0.0,0.0,0.0,0.0,0.0,0.0
57,49914,0.0,0.0,0.0,0.0,0.0,0.0
57,49915,0.0,0.0,0.0,0.0,0.0,3000.0
57,49920,80.20683020682316,0.0,0.0,76.59510574469982,80.20683020682316,1927.5808076252501
57,49921,0.0,0.0,0.0,0.0,0.0,0.0
57,49922,76.59510574469982,0.0,0.0,75.88970246751249,76.59510574469982,211.59773022740492
57,49923,17.5297024675123,0.0,0.0,17.529702467512315,17.5297024675123,0.0
57,49924,58.35999999998929,0.0,0.0,70.03216826657506,58.35999999998929,18650.28475080885
57,49925,70.03216826657506,0.0,0.0,7.514999924850025,70.03216826657506,290709.4953647112
57,49927,7.514999924850025,0.0,0.0,0.0,7.514999924850025,93486.77154000926
57,49928,7.544496974850005,0.0,0.0,7.544496974849934,7.544496974850005,0.0
57,49929,0.0,0.0,9.986201486191112,0.0,9.986201486191112,25976.95849662507
57,49930,2.7499999725000004,4.794497002350014,0.0,0.0,7.544496974849934,24975.527950634267
57,49931,4.979469647160439,0.0,5.0057358455018965,9.986201486191112,9.985205492662352,0.0
58,49900,0.0,0.0,195.97451484799572,196.0137155486147,195.97451484799572,0.0
58,49901,10.48116237143156,0.0,0.0,10.48116237143156,10.48116237143156,0.0
58,49902,10.48116237143156,0.0,82.78827799999996,65.91618045418863,93.26944037143163,61.299817569811744
58,49903,65.91618045418863,0.0,0.0,65.9161804541887,65.91618045418863,0.0
58,49904,0.0,0.0,0.0,0.0,0.0,0.0
58,49905,65.9161804541887,0.0,0.0,0.0,65.9161804541887,279.19943686237707
58,49906,102.75255317718266,0.0,0.0,93.2468302068523,102.75255317718266,184731.53610438062
58,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
58,49908,0.0,0.0,0.0,0.0,0.0,0.0
58,49911,13.039999999997196,0.0,0.0,6.000000020000005,13.039999999997196,18389.022338004346
58,49912,6.000000020000005,0.0,0.0,0.0,6.000000020000005,32498.0
58,49913,0.0,0.0,0.0,0.0,0.0,0.0
58,49914,0.0,0.0,0.0,0.0,0.0,0.0
58,49915,0.0,0.0,0.0,0.0,0.0,3000.0
58,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1933.0591000735426
58,49921,0.0,0.0,0.0,0.0,0.0,0.0
58,49922,102.11999999999571,0.0,0.0,75.88920457035186,102.11999999999571,205.04003136376855
58,49923,17.529204570351855,0.0,0.0,17.529204570351876,17.529204570351855,0.0
58,49924,58.35999999998929,0.0,0.0,70.03216826657506,58.35999999998929,18653.201625808848
58,49925,70.03216826657506,0.0,0.0,15.8198644264818,70.03216826657506,290695.94379200536
58,49927,15.8198644264818,0.0,0.0,0.0,15.8198644264818,93482.81623771507
58,49928,10.059999999998617,0.0,0.0,10.060000000000025,10.059999999998617,0.0
58,49929,0.0,0.0,7.469702467526904,0.0,7.469702467526904,25975.091195488705
58,49930,0.0,2.5155030251500072,7.544496974849934,0.0,10.060000000000025,24973.012950634267
58,49931,0.0,0.0,7.4692045703518835,7.469702467526904,7.4692045703518835,0.0
59,49900,0.0,0.0,195.369676077114,195.40875579788025,195.369676077114,0.0
59,49901,7.6321433317555885,0.0,0.0,7.6321433317555885,7.6321433317555885,0.0
59,49902,7.6321433317555885,0.0,82.7841385861,74.99967017187477,90.41628191785543,57.44678171779249
59,49903,74.99967017187477,0.0,0.0,75.0,74.99967017187477,0.0
59,49904,0.0,0.0,0.0,0.0,0.0,0.0
59,49905,75.0,0.0,0.0,0.0,75.0,260.44943686237707
59,49906,104.99661246614563,0.0,0.0,93.24683020678553,104.99661246614563,184728.59865881578
59,49907,82.78000000001876,0.0,0.0,82.7841385861,82.78000000001876,0.0
59,49908,0.0,0.0,0.0,0.0,0.0,0.0
59,49911,13.039999999997196,0.0,0.0,8.0,13.039999999997196,18387.762338004348
59,49912,8.0,0.0,0.0,0.0,8.0,32496.0
59,49913,0.0,0.0,0.0,0.0,0.0,0.0
59,49914,0.0,0.0,0.0,0.0,0.0,0.0
59,49915,0.0,0.0,0.0,0.0,0.0,3000.0
59,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1938.537392521835
