id,area,timestep,timestep_fractional,load,load_shedding,power_dumping
569,1,57,56.8,320.5236,0.0,0.0
570,1,57,56.9,322.21305,0.0,0.0
571,1,57,57.0,326.67,0.0,0.0
572,1,58,57.1,331.95337000000006,0.0,0.0
573,1,58,57.2,335.67656000000005,0.0,0.0
574,1,58,57.3,338.02718999999996,0.0,0.0
575,1,58,57.4,339.19288,0.0,0.0
576,1,58,57.5,339.36125,0.0,0.0
577,1,58,57.6,338.71992,0.0,0.0
578,1,58,57.7,337.45651,0.0,0.0
579,1,58,57.8,335.75864,0.0,0.0
580,1,58,57.9,333.81393,0.0,0.0
581,1,58,58.0,331.81,0.0,0.0
582,1,59,58.1,330.73909000000003,0.0,0.0
583,1,59,58.2,331.0943200000001,0.0,0.0
584,1,59,58.3,332.31462999999997,0.0,0.0
585,1,59,58.4,333.83896000000004,0.0,0.0
586,1,59,58.5,335.10625,0.0,0.0
587,1,59,58.6,335.55544,0.0,0.0
588,1,59,58.7,334.62547,0.0,0.0
589,1,59,58.8,331.75528,0.0,0.0
590,1,59,58.9,326.38381000000004,0.0,0.0
591,1,59,59.0,317.95,0.0,0.0
592,1,60,59.1,310.3991700000001,0.0,0.0
593,1,60,59.2,307.1933600000001,0.0,0.0
594,1,60,59.3,307.0465899999999,0.0,0.0
595,1,60,59.4,308.67288,0.0,0.0
596,1,60,59.5,310.78625000000005,0.0,0.0
597,1,60,59.6,312.10072,0.0,0.0
598,1,60,59.7,311.33031,0.0,0.0
599,1,60,59.8,307.18904,0.0,0.0
600,1,60,59.9,298.39093,0.0,0.0
601,1,60,60.0,283.65,0.0,0.0
602,1,61,60.1,268.93253000000004,0.0,0.0
603,1,61,60.2,260.20144000000005,0.0,0.0
604,1,61,60.3,256.15671,0.0,0.0
605,1,61,60.4,255.49832,0.0,0.0
606,1,61,60.5,256.92625,0.0,0.0
607,1,61,60.6,259.14048,0.0,0.0
608,1,61,60.7,260.84099,0.0,0.0
609,1,61,60.8,260.72776,0.0,0.0
610,1,61,60.9,257.50077000000005,0.0,0.0
611,1,61,61.0,249.86,0.0,0.0
612,1,62,61.1,241.60499000000004,0.0,0.0
613,1,62,61.2,236.87312000000006,0.0,0.0
614,1,62,61.3,234.88012999999995,0.0,0.0
615,1,62,61.4,234.84176000000002,0.0,0.0
616,1,62,61.5,235.97375,0.0,0.0
617,1,62,61.6,237.49184000000002,0.0,0.0
618,1,62,61.7,238.61176999999998,0.0,0.0
619,1,62,61.8,238.54928,0.0,0.0
620,1,62,61.9,236.52011000000002,0.0,0.0
621,1,62,62.0,231.74,0.0,0.0
622,1,63,62.1,226.54003000000003,0.0,0.0
623,1,63,62.2,223.47384000000005,0.0,0.0
624,1,63,62.3,222.09100999999993,0.0,0.0
625,1,63,62.4,221.94112,0.0,0.0
626,1,63,62.5,222.57375000000002,0.0,0.0
627,1,63,62.6,223.53848000000002,0.0,0.0
628,1,63,62.7,224.38489,0.0,0.0
629,1,63,62.8,224.66256000000004,0.0,0.0
630,1,63,62.9,223.92107000000001,0.0,0.0
631,1,63,63.0,221.71,0.0,0.0
632,1,64,63.1,219.22089000000003,0.0,0.0
633,1,64,63.2,217.79312000000007,0.0,0.0
634,1,64,63.3,217.19802999999993,0.0,0.0
635,1,64,63.4,217.20696,0.0,0.0
636,1,64,63.5,217.59125,0.0,0.0
637,1,64,63.6,218.12224000000003,0.0,0.0
638,1,64,63.7,218.57126999999997,0.0,0.0
639,1,64,63.8,218.70968,0.0,0.0
640,1,64,63.9,218.30881,0.0,0.0
641,1,64,64.0,217.14,0.0,0.0
642,1,65,64.1,215.90118,0.0,0.0
643,1,65,64.2,215.31864000000004,0.0,0.0
644,1,65,64.3,215.21525999999997,0.0,0.0
645,1,65,64.4,215.41392000000002,0.0,0.0
646,1,65,64.5,215.73749999999998,0.0,0.0
647,1,65,64.6,216.00888000000003,0.0,0.0
648,1,65,64.7,216.05093999999997,0.0,0.0
649,1,65,64.8,215.68656000000001,0.0,0.0
650,1,65,64.9,214.73862000000003,0.0,0.0
651,1,65,65.0,213.03,0.0,0.0
652,1,66,65.1,211.26028000000002,0.0,0.0
653,1,66,65.2,210.15944000000005,0.0,0.0
654,1,66,65.3,209.59595999999996,0.0,0.0
655,1,66,65.4,209.43832,0.0,0.0
656,1,66,65.5,209.555,0.0,0.0
657,1,66,65.6,209.81448000000003,0.0,0.0
658,1,66,65.7,210.08524,0.0,0.0
659,1,66,65.8,210.23576000000003,0.0,0.0
660,1,66,65.9,210.13452,0.0,0.0
661,1,66,66.0,209.65,0.0,0.0
662,1,67,66.1,209.02144000000004,0.0,0.0
663,1,67,66.2,208.57312000000007,0.0,0.0
664,1,67,66.3,208.29207999999997,0.0,0.0
665,1,67,66.4,208.16536000000002,0.0,0.0
666,1,67,66.5,208.18,0.0,0.0
667,1,67,66.6,208.32304000000005,0.0,0.0
668,1,67,66.7,208.58151999999995,0.0,0.0
669,1,67,66.8,208.94248000000005,0.0,0.0
670,1,67,66.9,209.39296000000002,0.0,0.0
671,1,67,67.0,209.92,0.0,0.0
672,1,68,67.1,210.47734000000005,0.0,0.0
673,1,68,67.2,210.99592000000004,0.0,0.0
674,1,68,67.3,211.42857999999993,0.0,0.0
675,1,68,67.4,211.72816000000003,0.0,0.0
676,1,68,67.5,211.8475,0.0,0.0
677,1,68,67.6,211.73944000000003,0.0,0.0
678,1,68,67.7,211.35682,0.0,0.0
679,1,68,67.8,210.65248000000003,0.0,0.0
680,1,68,67.9,209.57926000000003,0.0,0.0
681,1,68,68.0,208.09,0.0,0.0
682,1,69,68.1,206.48617000000004,0.0,0.0
683,1,69,68.2,205.12336000000005,0.0,0.0
684,1,69,68.3,204.03558999999996,0.0,0.0
685,1,69,68.4,203.25688000000005,0.0,0.0
686,1,69,68.5,202.82125000000002,0.0,0.0
687,1,69,68.6,202.76272,0.0,0.0
688,1,69,68.7,203.11530999999997,0.0,0.0
689,1,69,68.8,203.91304000000002,0.0,0.0
690,1,69,68.9,205.18993,0.0,0.0
691,1,69,69.0,206.98,0.0,0.0
692,1,70,69.1,208.20289000000005,0.0,0.0
693,1,70,69.2,208.08712000000003,0.0,0.0
694,1,70,69.3,207.12102999999996,0.0,0.0
695,1,70,69.4,205.79296000000005,0.0,0.0
696,1,70,69.5,204.59124999999997,0.0,0.0
697,1,70,69.6,204.00424000000004,0.0,0.0
698,1,70,69.7,204.52026999999998,0.0,0.0
699,1,70,69.8,206.62768,0.0,0.0
700,1,70,69.9,210.81481,0.0,0.0
701,1,70,70.0,217.57,0.0,0.0
702,1,71,70.1,223.56233,0.0,0.0
703,1,71,70.2,225.86544000000006,0.0,0.0
704,1,71,70.3,225.57450999999995,0.0,0.0
705,1,71,70.4,223.78472000000002,0.0,0.0
706,1,71,70.5,221.59125,0.0,0.0
707,1,71,70.6,220.08928,0.0,0.0
708,1,71,70.7,220.37399,0.0,0.0
709,1,71,70.8,223.54056000000003,0.0,0.0
710,1,71,70.9,230.68417,0.0,0.0
711,1,71,71.0,242.9,0.0,0.0
712,1,72,71.1,254.07009000000002,0.0,0.0
713,1,72,71.2,258.66112000000004,0.0,0.0
714,1,72,71.3,258.63622999999995,0.0,0.0
715,1,72,71.4,255.95856,0.0,0.0
716,1,72,71.5,252.59125,0.0,0.0
717,1,72,71.6,250.49744000000004,0.0,0.0
718,1,72,71.7,251.64027,0.0,0.0
719,1,72,71.8,257.98288,0.0,0.0
720,1,72,71.9,271.48841,0.0,0.0
721,1,72,72.0,294.12,0.0,0.0
722,1,73,72.1,316.73227,0.0,0.0
723,1,73,72.2,330.19136000000003,0.0,0.0
724,1,73,72.3,336.4866899999999,0.0,0.0
725,1,73,72.4,337.60768,0.0,0.0
726,1,73,72.5,335.54375,0.0,0.0
727,1,73,72.6,332.28432,0.0,0.0
728,1,73,72.7,329.81881,0.0,0.0
729,1,73,72.8,330.13664,0.0,0.0
730,1,73,72.9,335.22723,0.0,0.0
731,1,73,73.0,347.08,0.0,0.0
732,1,74,73.1,360.20968000000005,0.0,0.0
733,1,74,73.2,368.4258400000001,0.0,0.0
734,1,74,73.3,372.66916,0.0,0.0
735,1,74,73.4,373.88032,0.0,0.0
736,1,74,73.5,373.0,0.0,0.0
737,1,74,73.6,370.96888,0.0,0.0
738,1,74,73.7,368.72763999999995,0.0,0.0
739,1,74,73.8,367.21696000000003,0.0,0.0
740,1,74,73.9,367.37752,0.0,0.0
741,1,74,74.0,370.15,0.0,0.0
742,1,75,74.1,374.24749,0.0,0.0
743,1,75,74.2,377.6711200000001,0.0,0.0
744,1,75,74.3,380.3026299999999,0.0,0.0
745,1,75,74.4,382.02376000000004,0.0,0.0
746,1,75,74.5,382.71625,0.0,0.0
747,1,75,74.6,382.26184,0.0,0.0
748,1,75,74.7,380.54227000000003,0.0,0.0
749,1,75,74.8,377.43928000000005,0.0,0.0
750,1,75,74.9,372.83461000000005,0.0,0.0
751,1,75,75.0,366.61,0.0,0.0
752,1,76,75.1,361.62968000000006,0.0,0.0
753,1,76,75.2,360.0818400000001,0.0,0.0
754,1,76,75.3,360.8251599999999,0.0,0.0
755,1,76,75.4,362.71832000000006,0.0,0.0
756,1,76,75.5,364.62,0.0,0.0
757,1,76,75.6,365.38888000000003,0.0,0.0
758,1,76,75.7,363.88364,0.0,0.0
759,1,76,75.8,358.96296000000007,0.0,0.0
760,1,76,75.9,349.48552,0.0,0.0
761,1,76,76.0,334.31,0.0,0.0
762,1,77,76.1,319.19572000000005,0.0,0.0
763,1,77,76.2,309.8709600000001,0.0,0.0
764,1,77,76.3,305.15683999999993,0.0,0.0
765,1,77,76.4,303.87448,0.0,0.0
766,1,77,76.5,304.84499999999997,0.0,0.0
767,1,77,76.6,306.88952000000006,0.0,0.0
768,1,77,76.7,308.82916,0.0,0.0
769,1,77,76.8,309.48504,0.0,0.0
770,1,77,76.9,307.67828000000003,0.0,0.0
771,1,77,77.0,302.23,0.0,0.0
772,1,78,77.1,295.92939,0.0,0.0
773,1,78,77.2,292.0443200000001,0.0,0.0
774,1,78,77.3,290.10492999999997,0.0,0.0
775,1,78,77.4,289.6413600000001,0.0,0.0
776,1,78,77.5,290.18375000000003,0.0,0.0
777,1,78,77.6,291.26224,0.0,0.0
778,1,78,77.7,292.40697000000006,0.0,0.0
779,1,78,77.8,293.14808000000005,0.0,0.0
780,1,78,77.9,293.01571,0.0,0.0
781,1,78,78.0,291.54,0.0,0.0
782,1,79,78.1,289.4413800000001,0.0,0.0
783,1,79,78.2,287.7674400000001,0.0,0.0
784,1,79,78.3,286.53906,0.0,0.0
785,1,79,78.4,285.7771200000001,0.0,0.0
786,1,79,78.5,285.5025,0.0,0.0
787,1,79,78.6,285.73608,0.0,0.0
788,1,79,78.7,286.49874,0.0,0.0
789,1,79,78.8,287.81136000000004,0.0,0.0
790,1,79,78.9,289.69482000000005,0.0,0.0
791,1,79,79.0,292.17,0.0,0.0
792,1,80,79.1,293.96997000000005,0.0,0.0
793,1,80,79.2,294.19536000000005,0.0,0.0
794,1,80,79.3,293.42738999999995,0.0,0.0
795,1,80,79.4,292.24728,0.0,0.0
796,1,80,79.5,291.23625,0.0,0.0
797,1,80,79.6,290.97552,0.0,0.0
798,1,80,79.7,292.04630999999995,0.0,0.0
799,1,80,79.8,295.02984000000004,0.0,0.0
800,1,80,79.9,300.50733,0.0,0.0
801,1,80,80.0,309.06,0.0,0.0
802,1,81,80.1,317.62678000000005,0.0,0.0
803,1,81,80.2,323.1406400000001,0.0,0.0
804,1,81,80.3,326.17386,0.0,0.0
805,1,81,80.4,327.29872,0.0,0.0
806,1,81,80.5,327.0875,0.0,0.0
807,1,81,80.6,326.11248,0.0,0.0
808,1,81,80.7,324.94593999999995,0.0,0.0
809,1,81,80.8,324.16016,0.0,0.0
810,1,81,80.9,324.32742,0.0,0.0
811,1,81,81.0,326.02,0.0,0.0
812,1,82,81.1,328.48796000000004,0.0,0.0
813,1,82,81.2,330.55728000000005,0.0,0.0
814,1,82,81.3,332.1641199999999,0.0,0.0
815,1,82,81.4,333.24463999999995,0.0,0.0
816,1,82,81.5,333.73499999999996,0.0,0.0
817,1,82,81.6,333.57136,0.0,0.0
818,1,82,81.7,332.68988,0.0,0.0
819,1,82,81.8,331.02672000000007,0.0,0.0
820,1,82,81.9,328.51804000000004,0.0,0.0
821,1,82,82.0,325.1,0.0,0.0
822,1,83,82.1,322.49936,0.0,0.0
823,1,83,82.2,322.0176800000001,0.0,0.0
824,1,83,82.3,322.94431999999995,0.0,0.0
825,1,83,82.4,324.56864,0.0,0.0
826,1,83,82.5,326.18,0.0,0.0
827,1,83,82.6,327.06776,0.0,0.0
828,1,83,82.7,326.52128,0.0,0.0
829,1,83,82.8,323.82992,0.0,0.0
830,1,83,82.9,318.28304,0.0,0.0
831,1,83,83.0,309.17,0.0,0.0
832,1,84,83.1,301.2811200000001,0.0,0.0
833,1,84,83.2,298.7197600000001,0.0,0.0
834,1,84,83.3,299.7448399999999,0.0,0.0
835,1,84,83.4,302.61528000000004,0.0,0.0
836,1,84,83.5,305.59000000000003,0.0,0.0
837,1,84,83.6,306.92792000000003,0.0,0.0
838,1,84,83.7,304.88795999999996,0.0,0.0
839,1,84,83.8,297.72904,0.0,0.0
840,1,84,83.9,283.71007999999995,0.0,0.0
841,1,84,84.0,261.09,0.0,0.0
842,1,85,84.1,238.18982,0.0,0.0
843,1,85,84.2,223.46536000000003,0.0,0.0
844,1,85,84.3,215.38673999999997,0.0,0.0
845,1,85,84.4,212.42408000000003,0.0,0.0
846,1,85,84.5,213.0475,0.0,0.0
847,1,85,84.6,215.72712000000004,0.0,0.0
848,1,85,84.7,218.93305999999998,0.0,0.0
849,1,85,84.8,221.13544000000002,0.0,0.0
850,1,85,84.9,220.80438,0.0,0.0
851,1,85,85.0,216.41,0.0,0.0
852,1,86,85.1,209.83803000000003,0.0,0.0
853,1,86,85.2,204.15424000000004,0.0,0.0
854,1,86,85.3,199.60780999999997,0.0,0.0
855,1,86,85.4,196.44792,0.0,0.0
856,1,86,85.5,194.92374999999998,0.0,0.0
857,1,86,85.6,195.28448000000003,0.0,0.0
858,1,86,85.7,197.77929,0.0,0.0
859,1,86,85.8,202.65736000000004,0.0,0.0
860,1,86,85.9,210.16787000000002,0.0,0.0
861,1,86,86.0,220.56,0.0,0.0
862,1,87,86.1,228.58912000000004,0.0,0.0
863,1,87,86.2,230.25776000000008,0.0,0.0
864,1,87,86.3,227.67683999999994,0.0,0.0
865,1,87,86.4,222.95728000000003,0.0,0.0
866,1,87,86.5,218.20999999999998,0.0,0.0
867,1,87,86.6,215.54592000000002,0.0,0.0
868,1,87,86.7,217.07595999999998,0.0,0.0
869,1,87,86.8,224.91104,0.0,0.0
870,1,87,86.9,241.16208000000003,0.0,0.0
871,1,87,87.0,267.94,0.0,0.0
872,1,88,87.1,291.31957,0.0,0.0
873,1,88,87.2,299.2585600000001,0.0,0.0
874,1,88,87.3,296.69238999999993,0.0,0.0
875,1,88,87.4,288.55648,0.0,0.0
876,1,88,87.5,279.78625,0.0,0.0
877,1,88,87.6,275.31712000000005,0.0,0.0
878,1,88,87.7,280.08450999999997,0.0,0.0
879,1,88,87.8,299.02384000000006,0.0,0.0
880,1,88,87.9,337.07053,0.0,0.0
881,1,88,88.0,399.16,0.0,0.0
882,1,89,88.1,460.9612900000001,0.0,0.0
883,1,89,88.2,498.3191200000001,0.0,0.0
884,1,89,88.3,516.43243,0.0,0.0
885,1,89,88.4,520.50016,0.0,0.0
886,1,89,88.5,515.7212499999999,0.0,0.0
887,1,89,88.6,507.2946400000001,0.0,0.0
888,1,89,88.7,500.41927,0.0,0.0
889,1,89,88.8,500.29408000000006,0.0,0.0
890,1,89,88.9,512.11801,0.0,0.0
891,1,89,89.0,541.09,0.0,0.0
892,1,90,89.1,574.00819,0.0,0.0
893,1,90,89.2,595.5047200000001,0.0,0.0
894,1,90,89.3,607.5205299999999,0.0,0.0
895,1,90,89.4,611.99656,0.0,0.0
896,1,90,89.5,610.87375,0.0,0.0
897,1,90,89.6,606.0930400000001,0.0,0.0
898,1,90,89.7,599.59537,0.0,0.0
899,1,90,89.8,593.32168,0.0,0.0
900,1,90,89.9,589.2129100000001,0.0,0.0
901,1,90,90.0,589.21,0.0,0.0
902,1,91,90.1,593.2997400000002,0.0,0.0
903,1,91,90.2,599.2767200000002,0.0,0.0
904,1,91,90.3,605.78458,0.0,0.0
905,1,91,90.4,611.4669600000001,0.0,0.0
906,1,91,90.5,614.9675,0.0,0.0
907,1,91,90.6,614.9298400000001,0.0,0.0
908,1,91,90.7,609.99762,0.0,0.0
909,1,91,90.8,598.81448,0.0,0.0
910,1,91,90.9,580.0240600000001,0.0,0.0
911,1,91,91.0,552.27,0.0,0.0
912,1,92,91.1,527.6873400000001,0.0,0.0
913,1,92,91.2,516.6991200000002,0.0,0.0
914,1,92,91.3,515.3719799999999,0.0,0.0
915,1,92,91.4,519.77256,0.0,0.0
916,1,92,91.5,525.9675,0.0,0.0
917,1,92,91.6,530.02344,0.0,0.0
918,1,92,91.7,528.00702,0.0,0.0
919,1,92,91.8,515.98488,0.0,0.0
920,1,92,91.9,490.02366000000006,0.0,0.0
921,1,92,92.0,446.19,0.0,0.0
922,1,93,92.1,402.63741000000005,0.0,0.0
923,1,93,92.2,377.4028800000001,0.0,0.0
924,1,93,92.3,366.37826999999993,0.0,0.0
925,1,93,92.4,365.45544000000007,0.0,0.0
926,1,93,92.5,370.52625,0.0,0.0
927,1,93,92.6,377.48256000000003,0.0,0.0
928,1,93,92.7,382.21623,0.0,0.0
929,1,93,92.8,380.61912000000007,0.0,0.0
930,1,93,92.9,368.58309,0.0,0.0
931,1,93,93.0,342.0,0.0,0.0
932,1,94,93.1,314.34105000000005,0.0,0.0
933,1,94,93.2,299.6856000000001,0.0,0.0
934,1,94,93.3,294.84674999999993,0.0,0.0
935,1,94,93.4,296.63759999999996,0.0,0.0
936,1,94,93.5,301.87125,0.0,0.0
937,1,94,93.6,307.36080000000004,0.0,0.0
938,1,94,93.7,309.91934999999995,0.0,0.0
939,1,94,93.8,306.36,0.0,0.0
940,1,94,93.9,293.49585,0.0,0.0
941,1,94,94.0,268.14,0.0,0.0
942,1,95,94.1,242.42473,0.0,0.0
943,1,95,94.2,228.65384000000006,0.0,0.0
944,1,95,94.3,223.89770999999996,0.0,0.0
945,1,95,94.4,225.22672,0.0,0.0
946,1,95,94.5,229.71124999999998,0.0,0.0
947,1,95,94.6,234.42168,0.0,0.0
948,1,95,94.7,236.42838999999998,0.0,0.0
949,1,95,94.8,232.80176,0.0,0.0
950,1,95,94.9,220.61217,0.0,0.0
951,1,95,95.0,196.93,0.0,0.0
952,1,96,95.1,172.38396000000003,0.0,0.0
953,1,96,95.2,158.08568000000002,0.0,0.0
954,1,96,95.3,151.82992,0.0,0.0
955,1,96,95.4,151.41144000000003,0.0,0.0
956,1,96,95.5,154.625,0.0,0.0
957,1,96,95.6,159.26536000000002,0.0,0.0
958,1,96,95.7,163.12728,0.0,0.0
959,1,96,95.8,164.00552000000002,0.0,0.0
960,1,96,95.9,159.69484,0.0,0.0
961,1,96,96.0,147.99,0.0,0.0
962,2,1,0.0,109.99,0.0,35.78509999999994
963,2,1,0.1,112.66295000000001,0.0,47.96029109999997
964,2,1,0.2,113.64480000000003,0.0,65.5624168
965,2,1,0.3,113.44104999999998,0.0,86.40602569999996
966,2,1,0.4,112.55720000000001,0.0,108.30566639999999
967,2,1,0.5,111.49875,0.0,129.07588749999996
968,2,1,0.6,110.77120000000002,0.0,146.5312376
969,2,1,0.7,110.88005,0.0,158.48626529999999
970,2,1,0.8,112.33080000000001,0.0,162.75551919999998
971,2,1,0.9,115.62895,0.0,157.15354790000004
972,2,1,1.0,121.28,0.0,139.49490000000003
973,2,2,1.1,126.74259000000002,0.0,120.46313740000004
974,2,2,1.2,129.58192000000003,0.0,110.64157520000005
975,2,2,1.3,130.46332999999996,0.0,107.68548179999998
976,2,2,1.4,130.05216000000001,0.0,109.25012560000002
977,2,2,1.5,129.01375,0.0,112.99077500000001
978,2,2,1.6,128.01344,0.0,116.56269840000002
979,2,2,1.7,127.71656999999999,0.0,117.62116420000001
980,2,2,1.8,128.78848,0.0,113.82144080000003
981,2,2,1.9,131.89451,0.0,102.81879660000004
982,2,2,2.0,137.7,0.0,82.26850000000007
983,2,3,2.1,143.47249,0.0,63.23402421044783
984,2,3,2.2,146.49992000000003,0.0,53.785679534328416
985,2,3,2.3,147.46922999999995,0.0,51.36444001044779
986,2,3,2.4,147.06736,0.0,53.41127967761197
987,2,3,2.5,145.98125,0.0,57.36717257462689
988,2,3,2.6,144.89784000000003,0.0,60.67309274029854
989,2,3,2.7,144.50407,0.0,60.77001421343287
990,2,3,2.8,145.48688,0.0,55.09891103283587
991,2,3,2.9,148.53321000000003,0.0,41.10075723731349
992,2,3,3.0,154.33,0.0,16.216526865671717
993,2,4,3.1,160.15748000000002,0.0,18.990018000000006
994,2,4,3.2,163.27704000000003,0.0,19.07291200000001
995,2,4,3.3,164.34735999999995,0.0,22.060682
996,2,4,3.4,164.02712000000002,0.0,26.473428000000002
997,2,4,3.5,162.975,0.0,30.831249999999997
998,2,4,3.6,161.84968000000003,0.0,33.654248
999,2,4,3.7,161.30983999999998,0.0,33.462522
1000,2,4,3.8,162.01416,0.0,28.776171999999995
1001,2,4,3.9,164.62132000000003,0.0,18.115297999999996
1002,2,4,4.0,169.79,0.0,0.0
1003,2,5,4.1,174.93983000000006,0.0,0.0
1004,2,5,4.2,177.49424000000005,0.0,0.0
1005,2,5,4.3,178.12660999999994,0.0,0.0
1006,2,5,4.4,177.51032,0.0,0.0
1007,2,5,4.5,176.31875,0.0,0.0
1008,2,5,4.6,175.22528000000003,0.0,0.0
1009,2,5,4.7,174.90329,0.0,0.0
1010,2,5,4.8,176.02616,0.0,0.0
1011,2,5,4.9,179.26727,0.0,0.0
1012,2,5,5.0,185.3,0.0,0.0
1013,2,6,5.1,191.19036000000003,0.0,0.0
1014,2,6,5.2,194.08048000000005,0.0,0.0
1015,2,6,5.3,194.75791999999998,0.0,0.0
1016,2,6,5.4,194.01024,0.0,0.0
1017,2,6,5.5,192.625,0.0,0.0
1018,2,6,5.6,191.38976000000002,0.0,0.0
1019,2,6,5.7,191.09207999999998,0.0,0.0
1020,2,6,5.8,192.51952,0.0,0.0
1021,2,6,5.9,196.45964,0.0,0.0
1022,2,6,6.0,203.7,0.0,0.0
1023,2,7,6.1,210.73688000000004,0.0,0.0
1024,2,7,6.2,214.16824000000003,0.0,0.0
1025,2,7,6.3,214.94315999999995,0.0,0.0
1026,2,7,6.4,214.01072000000002,0.0,0.0
1027,2,7,6.5,212.32,0.0,0.0
1028,2,7,6.6,210.82008000000002,0.0,0.0
1029,2,7,6.7,210.46004,0.0,0.0
1030,2,7,6.8,212.18896,0.0,0.0
1031,2,7,6.9,216.95592000000002,0.0,0.0
1032,2,7,7.0,225.71,0.0,0.0
1033,2,8,7.1,234.06653000000003,0.0,0.0
1034,2,8,7.2,237.8602400000001,0.0,0.0
1035,2,8,7.3,238.37830999999997,0.0,0.0
1036,2,8,7.4,236.90792000000005,0.0,0.0
1037,2,8,7.5,234.73625,0.0,0.0
1038,2,8,7.6,233.15048000000004,0.0,0.0
1039,2,8,7.7,233.43779,0.0,0.0
1040,2,8,7.8,236.88536000000005,0.0,0.0
1041,2,8,7.9,244.78037000000003,0.0,0.0
1042,2,8,8.0,258.41,0.0,0.0
1043,2,9,8.1,272.09442,0.0,0.0
1044,2,9,8.2,280.13056000000006,0.0,0.0
1045,2,9,8.3,283.77073999999993,0.0,0.0
1046,2,9,8.4,284.26728,0.0,0.0
1047,2,9,8.5,282.8725,0.0,0.0
1048,2,9,8.6,280.83872,0.0,0.0
1049,2,9,8.7,279.41826,0.0,0.0
1050,2,9,8.8,279.86344,0.0,0.0
1051,2,9,8.9,283.42658000000006,0.0,0.0
1052,2,9,9.0,291.36,0.0,0.0
1053,2,10,9.1,300.07676000000004,0.0,0.0
1054,2,10,9.2,305.5676800000001,0.0,0.0
1055,2,10,9.3,308.44272,0.0,0.0
1056,2,10,9.4,309.3118400000001,0.0,0.0
1057,2,10,9.5,308.78499999999997,0.0,0.0
1058,2,10,9.6,307.47216000000003,0.0,0.0
1059,2,10,9.7,305.98328,0.0,0.0
1060,2,10,9.8,304.92832,0.0,0.0
1061,2,10,9.9,304.91724,0.0,0.0
1062,2,10,10.0,306.56,0.0,0.0
1063,2,11,10.1,309.09630000000004,0.0,0.0
1064,2,11,10.2,311.29120000000006,0.0,0.0
1065,2,11,10.3,313.0336999999999,0.0,0.0
1066,2,11,10.4,314.2128,0.0,0.0
1067,2,11,10.5,314.7175,0.0,0.0
1068,2,11,10.6,314.4368,0.0,0.0
1069,2,11,10.7,313.25969999999995,0.0,0.0
1070,2,11,10.8,311.0752,0.0,0.0
1071,2,11,10.9,307.7723,0.0,0.0
1072,2,11,11.0,303.24,0.0,0.0
1073,2,12,11.1,299.4836,0.0,0.0
1074,2,12,11.2,298.0912000000001,0.0,0.0
1075,2,12,11.3,298.31699999999995,0.0,0.0
1076,2,12,11.4,299.4152,0.0,0.0
1077,2,12,11.5,300.64,0.0,0.0
1078,2,12,11.6,301.2456,0.0,0.0
1079,2,12,11.7,300.4862,0.0,0.0
1080,2,12,11.8,297.61600000000004,0.0,0.0
1081,2,12,11.9,291.8892,0.0,0.0
1082,2,12,12.0,282.56,0.0,0.0
1083,2,13,12.1,273.32389000000006,0.0,0.0
1084,2,13,12.2,267.8335200000001,0.0,0.0
1085,2,13,12.3,265.27882999999997,0.0,0.0
1086,2,13,12.4,264.84976,0.0,0.0
1087,2,13,12.5,265.73625000000004,0.0,0.0
1088,2,13,12.6,267.12824,0.0,0.0
1089,2,13,12.7,268.21567,0.0,0.0
1090,2,13,12.8,268.18848,0.0,0.0
1091,2,13,12.9,266.23661000000004,0.0,0.0
1092,2,13,13.0,261.55,0.0,0.0
1093,2,14,13.1,256.5733000000001,0.0,0.0
1094,2,14,13.2,253.91320000000007,0.0,0.0
1095,2,14,13.3,253.01169999999993,0.0,0.0
1096,2,14,13.4,253.3108,0.0,0.0
1097,2,14,13.5,254.2525,0.0,0.0
1098,2,14,13.6,255.27880000000002,0.0,0.0
1099,2,14,13.7,255.83169999999996,0.0,0.0
1100,2,14,13.8,255.35320000000002,0.0,0.0
1101,2,14,13.9,253.2853,0.0,0.0
1102,2,14,14.0,249.07,0.0,0.0
1103,2,15,14.1,244.79260000000002,0.0,0.0
1104,2,15,14.2,242.57080000000008,0.0,0.0
1105,2,15,14.3,241.89519999999993,0.0,0.0
1106,2,15,14.4,242.2564,0.0,0.0
1107,2,15,14.5,243.145,0.0,0.0
1108,2,15,14.6,244.0516,0.0,0.0
1109,2,15,14.7,244.46679999999998,0.0,0.0
1110,2,15,14.8,243.8812,0.0,0.0
1111,2,15,14.9,241.7854,0.0,0.0
1112,2,15,15.0,237.67,0.0,0.0
1113,2,16,15.1,233.68665000000004,0.0,0.0
1114,2,16,15.2,231.90800000000004,0.0,0.0
1115,2,16,15.3,231.70614999999995,0.0,0.0
1116,2,16,15.4,232.45320000000004,0.0,0.0
1117,2,16,15.5,233.52125,0.0,0.0
1118,2,16,15.6,234.28240000000005,0.0,0.0
1119,2,16,15.7,234.10875000000001,0.0,0.0
1120,2,16,15.8,232.37240000000003,0.0,0.0
1121,2,16,15.9,228.44545,0.0,0.0
1122,2,16,16.0,221.7,0.0,0.0
1123,2,17,16.1,214.85710000000003,0.0,0.0
1124,2,17,16.2,210.68480000000005,0.0,0.0
1125,2,17,16.3,208.62569999999997,0.0,0.0
1126,2,17,16.4,208.12240000000003,0.0,0.0
1127,2,17,16.5,208.6175,0.0,0.0
