timestep,plant_id,production,area,fuel_type,status,startup
18,49901,0.0,3,Hydro,0,0
18,49902,0.0,3,Hydro,0,0
18,49903,0.0,3,Hydro,0,0
18,49904,0.0,3,Hydro,0,0
18,49905,0.0,3,Hydro,0,0
18,49906,0.0,3,Hydro,0,0
18,49907,0.002474629992519747,3,Hydro,0,0
18,49908,0.0,3,Hydro,0,0
18,49911,0.0,3,Hydro,0,0
18,49912,0.0,3,Hydro,0,0
18,49913,0.0,3,Hydro,0,0
18,49914,0.0,3,Hydro,0,0
18,49915,0.0,3,Hydro,0,0
18,49920,0.0061641076366450035,3,Hydro,0,0
18,49921,0.0,3,Hydro,0,0
18,49922,0.0,3,Hydro,0,0
18,49923,0.0,3,Hydro,0,0
18,49924,0.0,3,Hydro,0,0
18,49925,0.0,3,Hydro,0,0
18,49927,0.0,3,Hydro,0,0
18,49928,7.2279456794495076e-12,3,Hydro,0,0
18,49929,0.0,3,Hydro,0,0
18,49930,0.0,3,Hydro,0,0
18,49931,0.0,3,Hydro,0,0
19,1,0.0,1,Thermal,0,0
19,2,0.0,1,Thermal,0,0
19,3,75.45429733619808,1,Thermal,1,0
19,4,31.741971195518765,1,Thermal,1,0
19,5,0.0,1,Thermal,0,0
19,6,0.0,1,Thermal,0,0
19,7,30.0,1,Thermal,1,0
19,8,45.210010303985655,1,Thermal,1,0
19,9,0.0,1,Thermal,0,0
19,10,0.0,1,Thermal,0,0
19,154,40.79738249597484,2,Wind,0,0
19,155,225.06989549805027,2,Wind,0,0
19,156,121.5075700080253,2,Wind,0,0
19,157,210.057440999225,2,Wind,0,0
19,49900,0.0,3,Hydro,0,0
19,49901,0.0,3,Hydro,0,0
19,49902,0.0,3,Hydro,0,0
19,49903,0.0,3,Hydro,0,0
19,49904,0.0,3,Hydro,0,0
19,49905,0.0,3,Hydro,0,0
19,49906,0.0,3,Hydro,0,0
19,49907,0.006161642486644756,3,Hydro,0,0
19,49908,0.0,3,Hydro,0,0
19,49911,0.0,3,Hydro,0,0
19,49912,0.0,3,Hydro,0,0
19,49913,0.0,3,Hydro,0,0
19,49914,0.0,3,Hydro,0,0
19,49915,0.0,3,Hydro,0,0
19,49920,0.002474999968046525,3,Hydro,0,0
19,49921,0.0,3,Hydro,0,0
19,49922,0.0,3,Hydro,0,0
19,49923,0.0,3,Hydro,0,0
19,49924,0.0,3,Hydro,0,0
19,49925,0.0,3,Hydro,0,0
19,49927,0.0,3,Hydro,0,0
19,49928,0.0,3,Hydro,0,0
19,49929,0.0,3,Hydro,0,0
19,49930,0.0,3,Hydro,0,0
19,49931,0.0,3,Hydro,0,0
20,1,0.0,1,Thermal,0,0
20,2,0.0,1,Thermal,0,0
20,3,58.56699767081113,1,Thermal,1,0
20,4,40.223410100843466,1,Thermal,1,0
20,5,0.0,1,Thermal,0,0
20,6,0.0,1,Thermal,0,0
20,7,35.75115005750003,1,Thermal,1,0
20,8,70.25114994249988,1,Thermal,1,0
20,9,0.0,1,Thermal,0,0
20,10,0.0,1,Thermal,0,0
20,154,37.82483049700009,2,Wind,0,0
20,155,222.6523900007748,2,Wind,0,0
20,156,124.05774401392488,2,Wind,0,0
20,157,208.7174635030753,2,Wind,0,0
20,49900,0.0,3,Hydro,0,0
20,49901,0.0,3,Hydro,0,0
20,49902,0.0,3,Hydro,0,0
20,49903,0.0,3,Hydro,0,0
20,49904,0.0,3,Hydro,0,0
20,49905,0.0,3,Hydro,0,0
20,49906,0.0,3,Hydro,0,0
20,49907,0.0,3,Hydro,0,0
20,49908,0.0,3,Hydro,0,0
20,49911,0.0,3,Hydro,0,0
20,49912,0.0,3,Hydro,0,0
20,49913,0.0,3,Hydro,0,0
20,49914,0.0,3,Hydro,0,0
20,49915,0.0,3,Hydro,0,0
20,49920,0.00243787494323587,3,Hydro,0,0
20,49921,0.0,3,Hydro,0,0
20,49922,0.0,3,Hydro,0,0
20,49923,0.0,3,Hydro,0,0
20,49924,0.0,3,Hydro,0,0
20,49925,0.0,3,Hydro,0,0
20,49927,0.0,3,Hydro,0,0
20,49928,0.0,3,Hydro,0,0
20,49929,0.0,3,Hydro,0,0
20,49930,0.0,3,Hydro,0,0
20,49931,0.0,3,Hydro,0,0
21,1,0.0,1,Thermal,0,0
21,2,0.0,1,Thermal,0,0
21,3,70.25114994249988,1,Thermal,1,0
21,4,42.21246704048982,1,Thermal,1,0
21,5,0.0,1,Thermal,0,0
21,6,0.0,1,Thermal,0,0
21,7,54.72807923103806,1,Thermal,1,0
21,8,76.0,1,Thermal,1,0
21,9,0.0,1,Thermal,0,0
21,10,0.0,1,Thermal,0,0
21,154,33.87233000257497,2,Wind,0,0
21,155,220.69238649802446,2,Wind,0,0
21,156,131.7852439854494,2,Wind,0,0
21,157,208.69745899552447,2,Wind,0,0
21,49900,0.0,3,Hydro,0,0
21,49901,0.0,3,Hydro,0,0
21,49902,0.0,3,Hydro,0,0
21,49903,0.0,3,Hydro,0,0
21,49904,0.0,3,Hydro,0,0
21,49905,0.0,3,Hydro,0,0
21,49906,0.0,3,Hydro,0,0
21,49907,0.0,3,Hydro,0,0
21,49908,0.0,3,Hydro,0,0
21,49911,0.0,3,Hydro,0,0
21,49912,0.0,3,Hydro,0,0
21,49913,0.0,3,Hydro,0,0
21,49914,0.0,3,Hydro,0,0
21,49915,0.0,3,Hydro,0,0
21,49920,0.0,3,Hydro,0,0
21,49921,1.4247810468117262e-15,3,Hydro,0,0
21,49922,0.0,3,Hydro,0,0
21,49923,0.0,3,Hydro,0,0
21,49924,0.0,3,Hydro,0,0
21,49925,0.0,3,Hydro,0,0
21,49927,0.0,3,Hydro,0,0
21,49928,7.228668546209997e-16,3,Hydro,0,0
21,49929,0.0,3,Hydro,0,0
21,49930,0.0,3,Hydro,0,0
21,49931,0.0,3,Hydro,0,0
22,1,0.0,1,Thermal,0,0
22,2,0.0,1,Thermal,0,0
22,3,58.74885005749979,1,Thermal,1,0
22,4,60.127300197232,1,Thermal,1,0
22,5,0.0,1,Thermal,0,0
22,6,0.0,1,Thermal,0,0
22,7,70.82702276372208,1,Thermal,1,0
22,8,76.0,1,Thermal,1,0
22,9,0.0,1,Thermal,0,0
22,10,0.0,1,Thermal,0,0
22,154,30.942356000474707,2,Wind,0,0
22,155,218.19984499609987,2,Wind,0,0
22,156,134.38253398727477,2,Wind,0,0
22,157,207.26238049382548,2,Wind,0,0
22,49900,0.0,3,Hydro,0,0
22,49901,0.0,3,Hydro,0,0
22,49902,0.0,3,Hydro,0,0
22,49903,0.0,3,Hydro,0,0
22,49904,0.0,3,Hydro,0,0
22,49905,0.0,3,Hydro,0,0
22,49906,0.0,3,Hydro,0,0
22,49907,0.0,3,Hydro,0,0
22,49908,0.0,3,Hydro,0,0
22,49911,0.0,3,Hydro,0,0
22,49912,0.0,3,Hydro,0,0
22,49913,0.0,3,Hydro,0,0
22,49914,0.0,3,Hydro,0,0
22,49915,0.0,3,Hydro,0,0
22,49920,2.518360221492837,3,Hydro,0,0
22,49921,2.8498470783230826e-15,3,Hydro,0,0
22,49922,0.0,3,Hydro,0,0
22,49923,0.0,3,Hydro,0,0
22,49924,0.0,3,Hydro,0,0
22,49925,0.0,3,Hydro,0,0
22,49927,0.0,3,Hydro,0,0
22,49928,1.4458782970905432e-15,3,Hydro,0,0
22,49929,0.0,3,Hydro,0,0
22,49930,0.0,3,Hydro,0,0
22,49931,0.0,3,Hydro,0,0
23,1,0.0,1,Thermal,0,0
23,2,0.0,1,Thermal,0,0
23,3,55.60136544958689,1,Thermal,1,0
23,4,73.76335863275523,1,Thermal,1,0
23,5,0.0,1,Thermal,0,0
23,6,0.0,1,Thermal,0,0
23,7,76.0,1,Thermal,1,0
23,8,76.0,1,Thermal,1,0
23,9,0.0,1,Thermal,0,0
23,10,0.0,1,Thermal,0,0
23,154,28.144860500099888,2,Wind,0,0
23,155,214.54728849597416,2,Wind,0,0
23,156,133.19485998854984,2,Wind,0,0
23,157,203.9822929939742,2,Wind,0,0
23,49900,0.0,3,Hydro,0,0
23,49901,0.0,3,Hydro,0,0
23,49902,0.0,3,Hydro,0,0
23,49903,0.0,3,Hydro,0,0
23,49904,0.0,3,Hydro,0,0
23,49905,0.0,3,Hydro,0,0
23,49906,0.0,3,Hydro,0,0
23,49907,0.0,3,Hydro,0,0
23,49908,0.0,3,Hydro,0,0
23,49911,0.0,3,Hydro,0,0
23,49912,0.0,3,Hydro,0,0
23,49913,0.0,3,Hydro,0,0
23,49914,0.0,3,Hydro,0,0
23,49915,0.0,3,Hydro,0,0
23,49920,9.234630457837918,3,Hydro,0,0
23,49921,0.0,3,Hydro,0,0
23,49922,5.030787949692062,3,Hydro,0,0
23,49923,0.0,3,Hydro,0,0
23,49924,0.0,3,Hydro,0,0
23,49925,0.0,3,Hydro,0,0
23,49927,0.0,3,Hydro,0,0
23,49928,0.0,3,Hydro,0,0
23,49929,0.0,3,Hydro,0,0
23,49930,0.0,3,Hydro,0,0
23,49931,0.0,3,Hydro,0,0
24,1,0.0,1,Thermal,0,0
24,2,0.0,1,Thermal,0,0
24,3,71.11804055351956,1,Thermal,1,0
24,4,71.38648754414011,1,Thermal,1,0
24,5,0.0,1,Thermal,0,0
24,6,0.0,1,Thermal,0,0
24,7,76.0,1,Thermal,1,0
24,8,76.0,1,Thermal,1,0
24,9,0.0,1,Thermal,0,0
24,10,0.0,1,Thermal,0,0
24,154,25.382343998174935,2,Wind,0,0
24,155,209.70473299655,2,Wind,0,0
24,156,128.5422965007258,2,Wind,0,0
24,157,198.8922339975753,2,Wind,0,0
24,49900,0.0,3,Hydro,0,0
24,49901,0.0,3,Hydro,0,0
24,49902,0.0,3,Hydro,0,0
24,49903,0.0,3,Hydro,0,0
24,49904,0.0,3,Hydro,0,0
24,49905,0.0,3,Hydro,0,0
24,49906,0.0,3,Hydro,0,0
24,49907,17.964392892836266,3,Hydro,0,0
24,49908,0.0,3,Hydro,0,0
24,49911,0.0,3,Hydro,0,0
24,49912,0.0,3,Hydro,0,0
24,49913,0.0,3,Hydro,0,0
24,49914,0.0,3,Hydro,0,0
24,49915,0.0,3,Hydro,0,0
24,49920,14.042520093185615,3,Hydro,0,0
24,49921,0.0,3,Hydro,0,0
24,49922,0.0,3,Hydro,0,0
24,49923,0.0,3,Hydro,0,0
24,49924,0.0,3,Hydro,0,0
24,49925,0.0,3,Hydro,0,0
24,49927,0.0,3,Hydro,0,0
24,49928,0.0,3,Hydro,0,0
24,49929,0.0,3,Hydro,0,0
24,49930,0.0,3,Hydro,0,0
24,49931,0.0,3,Hydro,0,0
25,1,0.0,1,Thermal,0,0
25,2,0.0,1,Thermal,0,0
25,3,76.0,1,Thermal,1,0
25,4,74.46257255687017,1,Thermal,1,0
25,5,0.0,1,Thermal,0,0
25,6,0.0,1,Thermal,0,0
25,7,76.0,1,Thermal,1,0
25,8,76.0,1,Thermal,1,0
25,9,0.0,1,Thermal,0,0
25,10,0.0,1,Thermal,0,0
25,154,21.847348002725035,2,Wind,0,0
25,155,203.71973150284978,2,Wind,0,0
25,156,125.00477949370023,2,Wind,0,0
25,157,193.2172285005751,2,Wind,0,0
25,49900,0.0,3,Hydro,0,0
25,49901,0.0,3,Hydro,0,0
25,49902,0.0,3,Hydro,0,0
25,49903,0.0,3,Hydro,0,0
25,49904,0.0,3,Hydro,0,0
25,49905,0.0,3,Hydro,0,0
25,49906,0.0,3,Hydro,0,0
25,49907,11.247552152097997,3,Hydro,0,0
25,49908,0.0,3,Hydro,0,0
25,49911,7.876038515841335,3,Hydro,0,0
25,49912,0.0,3,Hydro,0,0
25,49913,0.0,3,Hydro,0,0
25,49914,0.0,3,Hydro,0,0
25,49915,0.0,3,Hydro,0,0
25,49920,36.206656721466715,3,Hydro,0,0
25,49921,0.0,3,Hydro,0,0
25,49922,6.249743937502561,3,Hydro,0,0
25,49923,0.0,3,Hydro,0,0
25,49924,0.0,3,Hydro,0,0
25,49925,0.0,3,Hydro,0,0
25,49927,0.0,3,Hydro,0,0
25,49928,0.0,3,Hydro,0,0
25,49929,0.0,3,Hydro,0,0
25,49930,0.0,3,Hydro,0,0
25,49931,0.0,3,Hydro,0,0
26,1,0.0,1,Thermal,0,0
26,2,0.0,1,Thermal,0,0
26,3,76.0,1,Thermal,1,0
26,4,76.0,1,Thermal,1,0
26,5,0.0,1,Thermal,0,0
26,6,0.0,1,Thermal,0,0
26,7,76.0,1,Thermal,1,0
26,8,76.0,1,Thermal,1,0
26,9,0.0,1,Thermal,0,0
26,10,0.0,1,Thermal,0,0
26,154,19.214888502699957,2,Wind,0,0
26,155,198.86726100062523,2,Wind,0,0
26,156,119.99963448514971,2,Wind,0,0
26,157,188.03471349659975,2,Wind,0,0
26,49900,0.0,3,Hydro,0,0
26,49901,0.0,3,Hydro,0,0
26,49902,0.0,3,Hydro,0,0
26,49903,0.0,3,Hydro,0,0
26,49904,0.0,3,Hydro,0,0
26,49905,0.0,3,Hydro,0,0
26,49906,0.0,3,Hydro,0,0
26,49907,15.81722273465916,3,Hydro,0,0
26,49908,0.0,3,Hydro,0,0
26,49911,14.99860804999526,3,Hydro,0,0
26,49912,0.0,3,Hydro,0,0
26,49913,0.0,3,Hydro,0,0
26,49914,0.0,3,Hydro,0,0
26,49915,0.0,3,Hydro,0,0
26,49920,55.07255064575433,3,Hydro,0,0
26,49921,0.0,3,Hydro,0,0
26,49922,6.249743937502561,3,Hydro,0,0
26,49923,0.0,3,Hydro,0,0
26,49924,0.0,3,Hydro,0,0
26,49925,0.0,3,Hydro,0,0
26,49927,0.0,3,Hydro,0,0
26,49928,0.0,3,Hydro,0,0
26,49929,0.0,3,Hydro,0,0
26,49930,0.0,3,Hydro,0,0
26,49931,0.0,3,Hydro,0,0
27,1,0.0,1,Thermal,0,0
27,2,0.0,1,Thermal,0,0
27,3,76.0,1,Thermal,1,0
27,4,76.0,1,Thermal,1,0
27,5,0.0,1,Thermal,0,0
27,6,0.0,1,Thermal,0,0
27,7,76.0,1,Thermal,1,0
27,8,76.0,1,Thermal,1,0
27,9,0.0,1,Thermal,0,0
27,10,0.0,1,Thermal,0,0
27,154,17.374925502500027,2,Wind,0,0
27,155,194.1947665000992,2,Wind,0,0
27,156,110.61691798422521,2,Wind,0,0
27,157,181.81966199629954,2,Wind,0,0
27,49900,0.0,3,Hydro,0,0
27,49901,0.0,3,Hydro,0,0
27,49902,0.0,3,Hydro,0,0
27,49903,0.0,3,Hydro,0,0
27,49904,0.0,3,Hydro,0,0
27,49905,0.0,3,Hydro,0,0
27,49906,0.0,3,Hydro,0,0
27,49907,14.71943614262667,3,Hydro,0,0
27,49908,0.0,3,Hydro,0,0
27,49911,19.998144000002906,3,Hydro,0,0
27,49912,0.0,3,Hydro,0,0
27,49913,0.0,3,Hydro,0,0
27,49914,0.0,3,Hydro,0,0
27,49915,0.0,3,Hydro,0,0
27,49920,66.69999999999649,3,Hydro,0,0
27,49921,0.0,3,Hydro,0,0
27,49922,12.500737948800047,3,Hydro,0,0
27,49923,0.0,3,Hydro,0,0
27,49924,0.0,3,Hydro,0,0
27,49925,4.4438336334294295,3,Hydro,0,0
27,49927,0.0,3,Hydro,0,0
27,49928,7.228668546209997e-16,3,Hydro,0,0
27,49929,0.0,3,Hydro,0,0
27,49930,0.0,3,Hydro,0,0
27,49931,0.0,3,Hydro,0,0
28,1,0.0,1,Thermal,0,0
28,2,0.0,1,Thermal,0,0
28,3,76.0,1,Thermal,1,0
28,4,76.0,1,Thermal,1,0
28,5,0.0,1,Thermal,0,0
28,6,0.0,1,Thermal,0,0
28,7,76.0,1,Thermal,1,0
28,8,76.0,1,Thermal,1,0
28,9,0.0,1,Thermal,0,0
28,10,0.0,1,Thermal,0,0
28,154,16.27494450049999,2,Wind,0,0
28,155,189.56723599662536,2,Wind,0,0
28,156,96.57665198162518,2,Wind,0,0
28,157,174.48960899670095,2,Wind,0,0
28,49900,0.0,3,Hydro,0,0
28,49901,0.0,3,Hydro,0,0
28,49902,0.0,3,Hydro,0,0
28,49903,0.0,3,Hydro,0,0
28,49904,0.0,3,Hydro,0,0
28,49905,0.0,3,Hydro,0,0
28,49906,0.0,3,Hydro,0,0
28,49907,37.66624007332959,3,Hydro,0,0
28,49908,0.0,3,Hydro,0,0
28,49911,19.998144000002906,3,Hydro,0,0
28,49912,0.0,3,Hydro,0,0
28,49913,0.0,3,Hydro,0,0
28,49914,0.0,3,Hydro,0,0
28,49915,0.0,3,Hydro,0,0
28,49920,66.14299841703968,3,Hydro,0,0
28,49921,2.8498470783230826e-15,3,Hydro,0,0
28,49922,12.500737948800047,3,Hydro,0,0
28,49923,0.0,3,Hydro,0,0
28,49924,2.3807679761886895,3,Hydro,0,0
28,49925,1.793451636523796,3,Hydro,0,0
28,49927,0.0,3,Hydro,0,0
28,49928,7.228668546209997e-16,3,Hydro,0,0
28,49929,0.0,3,Hydro,0,0
28,49930,0.0,3,Hydro,0,0
28,49931,0.0,3,Hydro,0,0
29,1,0.0,1,Thermal,0,0
29,2,0.0,1,Thermal,0,0
29,3,76.0,1,Thermal,1,0
29,4,76.0,1,Thermal,1,0
29,5,0.0,1,Thermal,0,0
29,6,0.0,1,Thermal,0,0
29,7,76.0,1,Thermal,1,0
29,8,76.0,1,Thermal,1,0
29,9,0.0,1,Thermal,0,0
29,10,0.0,1,Thermal,0,0
29,154,15.199947500450028,2,Wind,0,0
29,155,183.51974100480032,2,Wind,0,0
29,156,75.9066785213746,2,Wind,0,0
29,157,166.03460850299984,2,Wind,0,0
29,49900,0.0,3,Hydro,0,0
29,49901,0.0,3,Hydro,0,0
29,49902,0.0,3,Hydro,0,0
29,49903,0.0,3,Hydro,0,0
29,49904,0.0,3,Hydro,0,0
29,49905,0.0,3,Hydro,0,0
29,49906,0.0,3,Hydro,0,0
29,49907,44.99920800000697,3,Hydro,0,0
29,49908,0.0,3,Hydro,0,0
29,49911,19.998144000002906,3,Hydro,0,0
29,49912,0.0,3,Hydro,0,0
29,49913,0.0,3,Hydro,0,0
29,49914,0.0,3,Hydro,0,0
29,49915,0.0,3,Hydro,0,0
29,49920,66.69999999999649,3,Hydro,0,0
29,49921,0.0,3,Hydro,0,0
29,49922,12.500737948799998,3,Hydro,0,0
29,49923,0.0,3,Hydro,0,0
29,49924,31.986096560808587,3,Hydro,0,0
29,49925,12.5525450598931,3,Hydro,0,0
29,49927,0.0,3,Hydro,0,0
29,49928,0.0,3,Hydro,0,0
29,49929,0.0,3,Hydro,0,0
29,49930,0.0,3,Hydro,0,0
29,49931,0.0,3,Hydro,0,0
30,1,0.0,1,Thermal,0,0
30,2,0.0,1,Thermal,0,0
30,3,76.0,1,Thermal,1,0
30,4,76.0,1,Thermal,1,0
30,5,0.0,1,Thermal,0,0
30,6,0.0,1,Thermal,0,0
30,7,76.0,1,Thermal,1,0
30,8,76.0,1,Thermal,1,0
30,9,0.0,1,Thermal,0,0
30,10,0.0,1,Thermal,0,0
30,154,14.149962501949972,2,Wind,0,0
30,155,178.9998190060006,2,Wind,0,0
30,156,63.01444201235026,2,Wind,0,0
30,157,158.722142001175,2,Wind,0,0
30,49900,0.0,3,Hydro,0,0
30,49901,0.0,3,Hydro,0,0
30,49902,0.0,3,Hydro,0,0
30,49903,4.3191360431999986,3,Hydro,0,0
30,49904,0.0,3,Hydro,0,0
30,49905,6.749999932500034,3,Hydro,0,0
30,49906,0.0,3,Hydro,0,0
30,49907,44.99920800000697,3,Hydro,0,0
30,49908,0.0,3,Hydro,0,0
30,49911,19.998144000002906,3,Hydro,0,0
30,49912,0.0,3,Hydro,0,0
30,49913,0.0,3,Hydro,0,0
30,49914,0.0,3,Hydro,0,0
30,49915,0.0,3,Hydro,0,0
30,49920,66.69999999999649,3,Hydro,0,0
30,49921,0.0,3,Hydro,0,0
30,49922,18.750481886302573,3,Hydro,0,0
30,49923,0.0,3,Hydro,0,0
30,49924,31.60783318456466,3,Hydro,0,0
30,49925,20.001853985399986,3,Hydro,0,0
30,49927,0.0,3,Hydro,0,0
30,49928,0.0,3,Hydro,0,0
30,49929,0.0,3,Hydro,0,0
30,49930,0.0,3,Hydro,0,0
30,49931,0.0,3,Hydro,0,0
31,1,0.0,1,Thermal,0,0
31,2,0.0,1,Thermal,0,0
31,3,76.0,1,Thermal,1,0
31,4,76.0,1,Thermal,1,0
31,5,0.0,1,Thermal,0,0
31,6,0.0,1,Thermal,0,0
31,7,76.0,1,Thermal,1,0
31,8,76.0,1,Thermal,1,0
31,9,0.0,1,Thermal,0,0
31,10,0.0,1,Thermal,0,0
31,154,13.667491502174979,2,Wind,0,0
31,155,176.16490400664992,2,Wind,0,0
31,156,53.554600511200015,2,Wind,0,0
31,157,151.67715600142427,2,Wind,0,0
31,49900,0.0,3,Hydro,0,0
31,49901,0.0,3,Hydro,0,0
31,49902,0.0,3,Hydro,0,0
31,49903,0.0,3,Hydro,0,0
31,49904,0.0,3,Hydro,0,0
31,49905,0.0,3,Hydro,0,0
31,49906,0.0,3,Hydro,0,0
31,49907,44.99920800000697,3,Hydro,0,0
31,49908,0.0,3,Hydro,0,0
31,49911,19.998144000002906,3,Hydro,0,0
31,49912,0.0,3,Hydro,0,0
31,49913,0.0,3,Hydro,0,0
31,49914,0.0,3,Hydro,0,0
31,49915,0.0,3,Hydro,0,0
31,49920,66.69999999999649,3,Hydro,0,0
31,49921,1.4247810468173465e-15,3,Hydro,0,0
31,49922,24.998976000002198,3,Hydro,0,0
31,49923,0.0,3,Hydro,0,0
31,49924,33.82942951532039,3,Hydro,0,0
31,49925,17.433806452924582,3,Hydro,0,0
31,49927,0.0,3,Hydro,0,0
31,49928,7.228668546209997e-16,3,Hydro,0,0
31,49929,0.0,3,Hydro,0,0
31,49930,0.0,3,Hydro,0,0
31,49931,0.0,3,Hydro,0,0
32,1,0.0,1,Thermal,0,0
32,2,0.0,1,Thermal,0,0
32,3,76.0,1,Thermal,1,0
32,4,76.0,1,Thermal,1,0
32,5,0.0,1,Thermal,0,0
32,6,0.0,1,Thermal,0,0
32,7,76.0,1,Thermal,1,0
32,8,74.59524409095546,1,Thermal,1,0
32,9,0.0,1,Thermal,0,0
32,10,0.0,1,Thermal,0,0
32,154,13.820035503350033,2,Wind,0,0
32,155,175.1850595128,2,Wind,0,0
32,156,47.27724850887494,2,Wind,0,0
32,157,144.967219006025,2,Wind,0,0
32,49900,0.0,3,Hydro,0,0
32,49901,0.0,3,Hydro,0,0
32,49902,0.0,3,Hydro,0,0
32,49903,0.0,3,Hydro,0,0
32,49904,0.0,3,Hydro,0,0
32,49905,0.0,3,Hydro,0,0
32,49906,0.0,3,Hydro,0,0
32,49907,42.88809784129294,3,Hydro,0,0
32,49908,0.0,3,Hydro,0,0
32,49911,19.998144000002906,3,Hydro,0,0
32,49912,0.0,3,Hydro,0,0
32,49913,0.0,3,Hydro,0,0
32,49914,0.0,3,Hydro,0,0
32,49915,0.0,3,Hydro,0,0
32,49920,66.69999999999649,3,Hydro,0,0
32,49921,0.0,3,Hydro,0,0
32,49922,6.249743937502561,3,Hydro,0,0
32,49923,0.0,3,Hydro,0,0
32,49924,26.399028582225053,3,Hydro,0,0
32,49925,9.99992690000069,3,Hydro,0,0
32,49927,0.0,3,Hydro,0,0
32,49928,0.0,3,Hydro,0,0
32,49929,0.0,3,Hydro,0,0
32,49930,0.0,3,Hydro,0,0
32,49931,0.0,3,Hydro,0,0
33,1,0.0,1,Thermal,0,0
33,2,0.0,1,Thermal,0,0
33,3,76.0,1,Thermal,1,0
33,4,76.0,1,Thermal,1,0
33,5,0.0,1,Thermal,0,0
33,6,0.0,1,Thermal,0,0
33,7,76.0,1,Thermal,1,0
33,8,71.78685590904506,1,Thermal,1,0
33,9,0.0,1,Thermal,0,0
33,10,0.0,1,Thermal,0,0
33,154,15.212535496524978,2,Wind,0,0
33,155,179.02255498587422,2,Wind,0,0
33,156,43.91974349164994,2,Wind,0,0
33,157,140.65471199224993,2,Wind,0,0
33,49900,0.0,3,Hydro,0,0
33,49901,0.0,3,Hydro,0,0
33,49902,0.0,3,Hydro,0,0
33,49903,0.0,3,Hydro,0,0
33,49904,0.0,3,Hydro,0,0
33,49905,0.0,3,Hydro,0,0
33,49906,0.0,3,Hydro,0,0
33,49907,14.152111218442872,3,Hydro,0,0
33,49908,0.0,3,Hydro,0,0
33,49911,4.998536142795352,3,Hydro,0,0
33,49912,0.0,3,Hydro,0,0
33,49913,0.0,3,Hydro,0,0
33,49914,0.0,3,Hydro,0,0
33,49915,0.0,3,Hydro,0,0
33,49920,47.72931609879766,3,Hydro,0,0
33,49921,0.0,3,Hydro,0,0
33,49922,0.0,3,Hydro,0,0
33,49923,0.0,3,Hydro,0,0
33,49924,0.0,3,Hydro,0,0
33,49925,0.0,3,Hydro,0,0
33,49927,0.0,3,Hydro,0,0
33,49928,0.0,3,Hydro,0,0
33,49929,0.0,3,Hydro,0,0
33,49930,0.0,3,Hydro,0,0
33,49931,0.0,3,Hydro,0,0
34,1,0.0,1,Thermal,0,0
34,2,0.0,1,Thermal,0,0
34,3,76.0,1,Thermal,1,0
34,4,76.0,1,Thermal,1,0
34,5,0.0,1,Thermal,0,0
34,6,0.0,1,Thermal,0,0
34,7,76.0,1,Thermal,1,0
34,8,76.0,1,Thermal,1,0
34,9,0.0,1,Thermal,0,0
34,10,0.0,1,Thermal,0,0
34,154,15.369986497150004,2,Wind,0,0
34,155,177.92984748704933,2,Wind,0,0
34,156,37.249650497750004,2,Wind,0,0
34,157,133.73459299195022,2,Wind,0,0
34,49900,0.0,3,Hydro,0,0
34,49901,0.0,3,Hydro,0,0
34,49902,0.0,3,Hydro,0,0
34,49903,0.0,3,Hydro,0,0
34,49904,0.0,3,Hydro,0,0
34,49905,0.0,3,Hydro,0,0
34,49906,0.0,3,Hydro,0,0
34,49907,-7.90883911302084e-12,3,Hydro,0,0
34,49908,0.0,3,Hydro,0,0
34,49911,4.998536142795352,3,Hydro,0,0
34,49912,0.0,3,Hydro,0,0
34,49913,0.0,3,Hydro,0,0
34,49914,0.0,3,Hydro,0,0
34,49915,0.0,3,Hydro,0,0
34,49920,37.95424924640019,3,Hydro,0,0
34,49921,0.0,3,Hydro,0,0
34,49922,0.0,3,Hydro,0,0
34,49923,0.0,3,Hydro,0,0
34,49924,0.0,3,Hydro,0,0
34,49925,0.0,3,Hydro,0,0
34,49927,0.0,3,Hydro,0,0
34,49928,7.228668546209997e-16,3,Hydro,0,0
34,49929,0.0,3,Hydro,0,0
34,49930,0.0,3,Hydro,0,0
34,49931,0.0,3,Hydro,0,0
35,1,0.0,1,Thermal,0,0
35,2,0.0,1,Thermal,0,0
35,3,76.0,1,Thermal,1,0
35,4,76.0,1,Thermal,1,0
35,5,0.0,1,Thermal,0,0
35,6,0.0,1,Thermal,0,0
35,7,76.0,1,Thermal,1,0
35,8,76.0,1,Thermal,1,0
35,9,0.0,1,Thermal,0,0
35,10,0.0,1,Thermal,0,0
35,154,14.712447997174998,2,Wind,0,0
35,155,173.02716998782506,2,Wind,0,0
35,156,29.71462150030016,2,Wind,0,0
35,157,124.431981492425,2,Wind,0,0
35,49900,0.0,3,Hydro,0,0
35,49901,0.0,3,Hydro,0,0
35,49902,0.0,3,Hydro,0,0
35,49903,0.0,3,Hydro,0,0
35,49904,0.0,3,Hydro,0,0
35,49905,0.0,3,Hydro,0,0
35,49906,0.0,3,Hydro,0,0
35,49907,-7.90883911302084e-12,3,Hydro,0,0
35,49908,0.0,3,Hydro,0,0
35,49911,14.99860804999526,3,Hydro,0,0
35,49912,0.0,3,Hydro,0,0
35,49913,0.0,3,Hydro,0,0
35,49914,0.0,3,Hydro,0,0
35,49915,0.0,3,Hydro,0,0
35,49920,45.08488779600815,3,Hydro,0,0
35,49921,2.8498470783230826e-15,3,Hydro,0,0
